endTime,artistName,trackName,msPlayed,user_id
2024-05-28 20:20:00,DECO*27,Tsumi to Batsu (feat. Miku Hatsune),1130,ezra
2024-05-28 20:20:00,aki <3,triple baka (驫麤～とりぷるばか～),6848,ezra
2024-05-28 20:20:00,EasyPop,ハッピーシンセサイザ,5717,ezra
2024-05-28 20:20:00,YM,十面相,7082,ezra
2024-05-28 20:20:00,noripy,右肩の蝶,2730,ezra
2024-05-28 20:22:00,Miku and Friends,Dancing Samurai,8554,ezra
2024-05-28 20:22:00,Mitchie M,ビバハピ,2688,ezra
2024-05-28 20:24:00,Hachioji P,Sweet Devil - Eight Mix,2325,ezra
2024-05-28 20:24:00,Owata-P,パラジクロロベンゼン,5141,ezra
2024-05-28 20:24:00,aki <3,teto territory (重音territory ～ ずっとテトのターン),7658,ezra
2024-05-28 20:25:00,Toa,ツギハギスタッカート,8960,ezra
2024-05-28 20:25:00,hachi,砂の惑星 feat.初音ミク,3178,ezra
2024-05-28 20:25:00,Neru,ロストワンの号哭,7722,ezra
2024-05-28 20:25:00,Mikito P,ロキ,3648,ezra
2024-05-28 20:25:00,DECO*27,ヒバナ -Reloaded-,7061,ezra
2024-05-28 20:25:00,DECO*27,Ghost Rule,4885,ezra
2024-05-28 20:25:00,Reol,ヒビカセ,24384,ezra
2024-05-28 20:26:00,Hachioji P,Sweet Devil - Eight Mix,23231,ezra
2024-05-28 20:26:00,Mitchie M,アゲアゲアゲイン,3520,ezra
2024-05-28 20:26:00,Last Note.,アカツキアライヴァル,3178,ezra
2024-05-28 20:26:00,Storyteller (GAiA x cosMo@Bousou P),初音ミクの激唱 -MIKU EXPO 2014 in INDONESIA Live-,2688,ezra
2024-05-28 20:26:00,hachi,結んで開いて羅刹と骸 - ORIGINAL,4927,ezra
2024-05-28 20:27:00,tokuP,SPiCa,1621,ezra
2024-05-28 20:27:00,OSTER project,サマーアイドル,2197,ezra
2024-05-28 20:27:00,Chouchou-P,"E? Aa, Sou.",1322,ezra
2024-05-28 20:27:00,Owata-P,リンちゃんなう！,2751,ezra
2024-05-28 20:27:00,HzEdge(crystal P),erase or zero,4480,ezra
2024-05-28 20:27:00,Owata-P,パラジクロロベンゼン,1258,ezra
2024-05-28 20:27:00,Yuuyu,天樂,3029,ezra
2024-05-28 20:27:00,Dios/signalP,アドレサンス,20970,ezra
2024-05-28 20:27:00,E.L.V.N,壊セ壊セ,1471,ezra
2024-05-28 20:27:00,KuroUsa(WhiteFlame),紅一葉,1898,ezra
2024-05-28 20:27:00,PolyphonicBranch,二次元ドリームフィーバー,1621,ezra
2024-05-28 20:27:00,Yuuyu,深海少女 -初音ミク「マジカルミライ 2014」Live-,1343,ezra
2024-05-28 20:52:00,Bee Gees,More Than A Woman,998,ezra
2024-05-28 20:52:00,Unknown Artist,Unknown Track,5172,ezra
2024-05-28 20:52:00,Kool & The Gang,Get Down On It,4321,ezra
2024-05-28 20:52:00,Marvin Gaye,I Heard It Through The Grapevine,1416,ezra
2024-05-28 20:52:00,Prince,Kiss,1346,ezra
2024-05-28 20:52:00,Owata-P,片想いサンバ,7189,ezra
2024-05-28 20:52:00,Unknown Artist,Unknown Track,3918,ezra
2024-05-28 20:52:00,Tom Tom Club,Genius of Love,1927,ezra
2024-05-28 20:53:00,Neon Trees,Everybody Talks,64818,ezra
2024-05-28 20:53:00,George Michael,Freedom! '90 - Remastered,1277,ezra
2024-05-28 20:55:00,Maroon 5,Misery,107903,ezra
2024-05-28 20:55:00,cupcakKe,Cpr,3506,ezra
2024-05-28 20:59:00,Unknown Artist,Unknown Track,5459,ezra
2024-05-28 20:59:00,cupcakKe,Cpr,35758,ezra
2024-05-28 21:05:00,Madonna,Hung Up,314233,ezra
2024-05-28 21:08:00,Flo Rida,Good Feeling,225092,ezra
2024-05-28 21:09:00,Gwen Stefani,The Sweet Escape,39484,ezra
2024-05-28 21:11:00,Unknown Artist,Unknown Track,3918,ezra
2024-05-28 21:11:00,MGMT,Electric Feel,145488,ezra
2024-05-28 21:11:00,Pitbull,Feel This Moment (feat. Christina Aguilera),5711,ezra
2024-05-28 21:12:00,Vundabar,Alien Blues,6874,ezra
2024-05-28 21:12:00,Sir Chloe,Michelle,16991,ezra
2024-05-28 21:12:00,Hot Freaks,Puppy Princess,34101,ezra
2024-05-28 21:15:00,Vacations,Young,169710,ezra
2024-05-28 21:18:00,Daniel Caesar,Get You (feat. Kali Uchis),1808,ezra
2024-05-28 21:18:00,Unknown Artist,Unknown Track,5485,ezra
2024-05-28 21:18:00,KALEO,Way down We Go,174474,ezra
2024-05-28 21:18:00,Nick Cave & The Bad Seeds,O Children,1786,ezra
2024-05-28 21:18:00,The Ink Spots,I Don't Want To Set The World On Fire,3834,ezra
2024-05-28 21:18:00,George Ezra,Budapest,1391,ezra
2024-05-28 21:18:00,Kali Uchis,Moonlight,1562,ezra
2024-05-28 21:18:00,Rihanna,Sex With Me,1146,ezra
2024-05-28 21:18:00,The Weeknd,"One Of The Girls (with JENNIE, Lily Rose Depp)",8062,ezra
2024-05-28 21:18:00,Fugees,Killing Me Softly With His Song,5408,ezra
2024-05-28 21:18:00,Unknown Artist,Unknown Track,1750,ezra
