trackName,artistName,external_urls,spotify_id,album,popularity,duration_ms,track_number,album_artwork,artists_involved,genre,release_date,genres
"No One Mourns The Wicked - From ""Wicked"" Original Broadway Cast Recording/2003",Stephen Schwartz,https://open.spotify.com/track/0UzApqRTAi3d2iZexmuP3s,0UzApqRTAi3d2iZexmuP3s,Wicked (Original Broadway Cast Recording / Deluxe Edition),65.0,400533.0,1.0,https://i.scdn.co/image/ab67616d0000b273f3eaae22e1c6b26400073c05,"['Stephen Schwartz', 'Kristin Chenoweth', 'Sean McCourt', 'Cristy Candler', 'Jan Neuberger', 'Stephen Oremus', 'Alex Lacamoire']",,2013-01-01,"['broadway', 'show tunes']"
The Wizard And I - Live,Stephen Schwartz,https://open.spotify.com/track/5gyOXbzzGvSsTsQ4UHErMY,5gyOXbzzGvSsTsQ4UHErMY,Wicked (15th Anniversary Special Edition),53.0,235386.0,3.0,https://i.scdn.co/image/ab67616d0000b27309d3219793742b4dc26954d1,"['Stephen Schwartz', 'Ariana Grande', 'Stephen Oremus']",,2019-02-08,"['broadway', 'pop', 'show tunes']"
"I'm Not That Girl (Reprise) - From ""Wicked"" Original Broadway Cast Recording/2003",Stephen Schwartz,https://open.spotify.com/track/1tlfh7RSe2T39byWWM8J2L,1tlfh7RSe2T39byWWM8J2L,Wicked (Original Broadway Cast Recording / Deluxe Edition),59.0,50173.0,14.0,https://i.scdn.co/image/ab67616d0000b273f3eaae22e1c6b26400073c05,"['Stephen Schwartz', 'Kristin Chenoweth', 'Stephen Oremus', 'Alex Lacamoire']",,2013-01-01,"['broadway', 'show tunes']"
"Wonderful - From ""Wicked"" Original Broadway Cast Recording/2003",Stephen Schwartz,https://open.spotify.com/track/1D6pLmob6pai0cjB3ulMdz,1D6pLmob6pai0cjB3ulMdz,Wicked (Original Broadway Cast Recording / Deluxe Edition),60.0,297160.0,13.0,https://i.scdn.co/image/ab67616d0000b273f3eaae22e1c6b26400073c05,"['Stephen Schwartz', 'Joel Grey', 'Idina Menzel', 'Stephen Oremus', 'Alex Lacamoire']",,2013-01-01,"['broadway', 'hollywood', 'movie tunes', 'show tunes', 'vintage broadway']"
"As Long As You're Mine - From ""Wicked"" Original Broadway Cast Recording/2003",Stephen Schwartz,https://open.spotify.com/track/3IvflXoxqRVwNvpKhjIOv6,3IvflXoxqRVwNvpKhjIOv6,Wicked (Original Broadway Cast Recording / Deluxe Edition),62.0,225986.0,15.0,https://i.scdn.co/image/ab67616d0000b273f3eaae22e1c6b26400073c05,"['Stephen Schwartz', 'Idina Menzel', 'Leo Norbert Butz', 'Stephen Oremus', 'Alex Lacamoire']",,2013-01-01,"['broadway', 'hollywood', 'movie tunes', 'show tunes']"
"The Wizard And I - From ""Wicked"" Original Broadway Cast Recording/2003",Stephen Schwartz,https://open.spotify.com/track/7279cZz7RhBAmRHAPraTeV,7279cZz7RhBAmRHAPraTeV,Wicked (Original Broadway Cast Recording / Deluxe Edition),65.0,309520.0,3.0,https://i.scdn.co/image/ab67616d0000b273f3eaae22e1c6b26400073c05,"['Stephen Schwartz', 'Carole Shelley', 'Idina Menzel', 'Stephen Oremus', 'Alex Lacamoire']",,2013-01-01,"['broadway', 'hollywood', 'movie tunes', 'show tunes']"
"For Good - From ""Wicked"" Original Broadway Cast Recording/2003",Stephen Schwartz,https://open.spotify.com/track/3WkgLAd7jGX3sZikfkF0lU,3WkgLAd7jGX3sZikfkF0lU,Wicked (Original Broadway Cast Recording / Deluxe Edition),64.0,306893.0,18.0,https://i.scdn.co/image/ab67616d0000b273f3eaae22e1c6b26400073c05,"['Stephen Schwartz', 'Kristin Chenoweth', 'Idina Menzel', 'Stephen Oremus', 'Alex Lacamoire']",,2013-01-01,"['broadway', 'hollywood', 'movie tunes', 'show tunes']"
"Defying Gravity - From ""Wicked"" Original Broadway Cast Recording/2003",Stephen Schwartz,https://open.spotify.com/track/184HGdGIscUiPbDuqbvHuN,184HGdGIscUiPbDuqbvHuN,Wicked (Original Broadway Cast Recording / Deluxe Edition),70.0,353920.0,11.0,https://i.scdn.co/image/ab67616d0000b273f3eaae22e1c6b26400073c05,"['Stephen Schwartz', 'Kristin Chenoweth', 'Idina Menzel', 'Stephen Oremus', 'Alex Lacamoire']",,2013-01-01,"['broadway', 'hollywood', 'movie tunes', 'show tunes']"
"March Of The Witch Hunters - From ""Wicked"" Original Broadway Cast Recording/2003",Stephen Schwartz,https://open.spotify.com/track/4HXWWEFUAs4ixa4oLC08Z6,4HXWWEFUAs4ixa4oLC08Z6,Wicked (Original Broadway Cast Recording / Deluxe Edition),59.0,91106.0,17.0,https://i.scdn.co/image/ab67616d0000b273f3eaae22e1c6b26400073c05,"['Stephen Schwartz', 'Christopher Fitzgerald', 'Stephen Oremus', 'Alex Lacamoire']",,2013-01-01,"['broadway', 'show tunes']"
"What Is This Feeling? - From ""Wicked"" Original Broadway Cast Recording/2003",Stephen Schwartz,https://open.spotify.com/track/2lNRPajwEfma5EEmsgAe1w,2lNRPajwEfma5EEmsgAe1w,Wicked (Original Broadway Cast Recording / Deluxe Edition),67.0,212226.0,4.0,https://i.scdn.co/image/ab67616d0000b273f3eaae22e1c6b26400073c05,"['Stephen Schwartz', 'Kristin Chenoweth', 'Idina Menzel', 'Stephen Oremus', 'Alex Lacamoire']",,2013-01-01,"['broadway', 'hollywood', 'movie tunes', 'show tunes']"
"No Good Deed - From ""Wicked"" Original Broadway Cast Recording/2003",Stephen Schwartz,https://open.spotify.com/track/55dcu9Iz7r58VEmTqk4LP4,55dcu9Iz7r58VEmTqk4LP4,Wicked (Original Broadway Cast Recording / Deluxe Edition),63.0,211573.0,16.0,https://i.scdn.co/image/ab67616d0000b273f3eaae22e1c6b26400073c05,"['Stephen Schwartz', 'Idina Menzel', 'Stephen Oremus', 'Alex Lacamoire']",,2013-01-01,"['broadway', 'hollywood', 'movie tunes', 'show tunes']"
"Dear Old Shiz - From ""Wicked"" Original Broadway Cast Recording/2003",Stephen Schwartz,https://open.spotify.com/track/446KBz5OadTvBfXPd3L3gJ,446KBz5OadTvBfXPd3L3gJ,Wicked (Original Broadway Cast Recording / Deluxe Edition),61.0,86213.0,2.0,https://i.scdn.co/image/ab67616d0000b273f3eaae22e1c6b26400073c05,"['Stephen Schwartz', 'John Powell', 'Kristin Chenoweth', 'Stephen Oremus', 'Alex Lacamoire']",,2013-01-01,"['broadway', 'show tunes']"
The Frogs: Parabasis: It's Only a Play,Stephen Sondheim,https://open.spotify.com/track/1njUmnn4pmAxCNWFwe6BNX,1njUmnn4pmAxCNWFwe6BNX,The Frogs / Evening Primrose,1.0,210533.0,7.0,https://i.scdn.co/image/ab67616d0000b273a58fbaad84378b9a73ae6ad6,['Stephen Sondheim'],,2001,['broadway']
The Frogs: Fanfare,Stephen Sondheim,https://open.spotify.com/track/21YpfZPumKjYYDHYbcFls6,21YpfZPumKjYYDHYbcFls6,The Frogs / Evening Primrose,2.0,84266.0,1.0,https://i.scdn.co/image/ab67616d0000b273a58fbaad84378b9a73ae6ad6,['Stephen Sondheim'],,2001,['broadway']
Evening Primrose: If You Can Find Me I'm Here,Stephen Sondheim,https://open.spotify.com/track/1bQNCZQti3gE5TF3bigw1G,1bQNCZQti3gE5TF3bigw1G,The Frogs / Evening Primrose,8.0,211400.0,13.0,https://i.scdn.co/image/ab67616d0000b273a58fbaad84378b9a73ae6ad6,['Stephen Sondheim'],,2001,['broadway']
Irish Blessing,Stephen Wake,https://open.spotify.com/track/5KCxRjORsyc5CUiS4K2WRx,5KCxRjORsyc5CUiS4K2WRx,Celtic Guitar Duets,32.0,102041.0,10.0,https://i.scdn.co/image/ab67616d0000b27320475a45b2a35c92810c7b55,['Stephen Wake'],,2020-05-29,['fingerstyle']
ツキアカリのミチシルベ,Stereopony,https://open.spotify.com/track/6u6MGAF5TQ0PvQf5rkf5zX,6u6MGAF5TQ0PvQf5rkf5zX,OVER THE BORDER,46.0,236800.0,2.0,https://i.scdn.co/image/ab67616d0000b27371a1d519da617e05c406a07c,['Stereopony'],,2010-06-09,"['anime', 'j-poprock', 'okinawan pop']"
Dark Red,Steve Lacy,https://open.spotify.com/track/3EaJDYHA0KnX88JvDhL9oa,3EaJDYHA0KnX88JvDhL9oa,Dark Red,85.0,173104.0,1.0,https://i.scdn.co/image/ab67616d0000b2733d2dfa42f771cd458b194979,['Steve Lacy'],,2017-02-20,['afrofuturism']
You,Steve Martin,https://open.spotify.com/track/51ojAPp7GeuSYqeSFFw1Mt,51ojAPp7GeuSYqeSFFw1Mt,Rare Bird Alert,31.0,226040.0,8.0,https://i.scdn.co/image/ab67616d0000b2734075f2982f833b63a85a8d5d,"['Steve Martin', 'Steep Canyon Rangers', 'The Chicks']",,2011-01-01,"['banjo', 'bluegrass', 'clean comedy', 'comic', 'contemporary country', 'country', 'country dawn', 'neo-traditional bluegrass', 'progressive bluegrass']"
"Other Friends (feat. Sarah Stiles, Zach Callison, Deedee Magno Hall, Estelle & Michaela Dietz)",Steven Universe,https://open.spotify.com/track/30z2IlXuYkWxIjtXpD9C6a,30z2IlXuYkWxIjtXpD9C6a,Steven Universe The Movie (Original Soundtrack),56.0,167890.0,8.0,https://i.scdn.co/image/ab67616d0000b273e7e72eb7af341a030bc7a936,"['Steven Universe', 'Deedee Magno Hall', 'Estelle', 'Michaela Dietz', 'Sarah Stiles', 'Zach Callison']",,2019-09-02,"['neo soul', 'pov: indie', 'r&b']"
It's Over Isn't It (feat. Deedee Magno Hall),Steven Universe,https://open.spotify.com/track/2eqzI3kGqPk93vz8RkASfA,2eqzI3kGqPk93vz8RkASfA,"Steven Universe, Vol. 1 (Original Soundtrack)",61.0,138006.0,29.0,https://i.scdn.co/image/ab67616d0000b273e18ff29a2fe8e9c0df309fa6,"['Steven Universe', 'Deedee Magno Hall']",,2017-06-02,['pov: indie']
Wild Heart,Stevie Nicks,https://open.spotify.com/track/39csEPv4OCAsyQiePzTpIa,39csEPv4OCAsyQiePzTpIa,The Wild Heart (Deluxe Edition),36.0,369520.0,1.0,https://i.scdn.co/image/ab67616d0000b2734a25cc8374d82a81ba6a07bc,['Stevie Nicks'],,2016-11-04,['heartland rock']
Superstition - Single Version,Stevie Wonder,https://open.spotify.com/track/1h2xVEoJORqrg71HocgqXd,1h2xVEoJORqrg71HocgqXd,The Definitive Collection,72.0,245493.0,9.0,https://i.scdn.co/image/ab67616d0000b2739e447b59bd3e2cbefaa31d91,['Stevie Wonder'],,2002-10-29,"['motown', 'soul']"
For Once In My Life,Stevie Wonder,https://open.spotify.com/track/4kP69y3GKHi9tXckfgp4bK,4kP69y3GKHi9tXckfgp4bK,For Once In My Life,72.0,169800.0,1.0,https://i.scdn.co/image/ab67616d0000b2734629fe1633a7d9460fe1e28b,['Stevie Wonder'],,1968-12-01,"['motown', 'soul']"
There Are Worse Things I Could Do - From “Grease”,Stockard Channing,https://open.spotify.com/track/0pDB9JmbZxupqmZuuevxjS,0pDB9JmbZxupqmZuuevxjS,Grease (The Original Motion Picture Soundtrack),53.0,143160.0,20.0,https://i.scdn.co/image/ab67616d0000b273b68df485f3304211904548a8,['Stockard Channing'],,1978-04-04,[]
Different Drum,Stone Poneys,https://open.spotify.com/track/3k63RLvRgkgPGx0keOH3P6,3k63RLvRgkgPGx0keOH3P6,"Evergreen, Vol.2",52.0,159973.0,7.0,https://i.scdn.co/image/ab67616d0000b273c465648512fddfe4c91f0248,"['Stone Poneys', 'Linda Ronstadt']",,1967-06-05,"['country rock', 'folk', 'folk rock', 'heartland rock', 'mellow gold', 'singer-songwriter', 'soft rock']"
初音ミクの激唱 -MIKU EXPO 2014 in INDONESIA Live-,Storyteller (GAiA x cosMo@Bousou P),https://open.spotify.com/track/2Tpd2eHx7LT60o7BwZlqr3,2Tpd2eHx7LT60o7BwZlqr3,HATSUNE MIKU EXPO 2014 IN INDONESIA [Live],33.0,192150.0,23.0,https://i.scdn.co/image/ab67616d0000b273d0a10aeeb3f068377d4cec84,['Storyteller (GAiA x cosMo@Bousou P)'],,2014-10-06,[]
Macedonia,Strength In Numbers,https://open.spotify.com/track/1NoCYwibuM3uc5wEwbUSGc,1NoCYwibuM3uc5wEwbUSGc,Telluride Sessions,27.0,265840.0,6.0,https://i.scdn.co/image/ab67616d0000b27390b00dcc806dfb2b1fefc943,['Strength In Numbers'],,1989-01-01,"['bluegrass', 'instrumental bluegrass', 'mandolin', 'progressive bluegrass']"
Jenny (I Wanna Ruin Our Friendship),Studio Killers,https://open.spotify.com/track/4JLBDUYSaOMPYND0iWeSWQ,4JLBDUYSaOMPYND0iWeSWQ,Jenny (I Wanna Ruin Our Friendship),65.0,215280.0,1.0,https://i.scdn.co/image/ab67616d0000b273f8c22e6412de45872bd66286,['Studio Killers'],,2020-12-04,[]
"John Wayne Gacy, Jr.",Sufjan Stevens,https://open.spotify.com/track/2R3g9k14OAcUzZYwo90Tx6,2R3g9k14OAcUzZYwo90Tx6,Illinois,47.0,199920.0,4.0,https://i.scdn.co/image/ab67616d0000b273712c76b4152918fb8d37c53d,['Sufjan Stevens'],,2005-07-05,"['art pop', 'baroque pop', 'chamber pop', 'indie pop', 'indie rock', 'singer-songwriter']"
Come On! Feel the Illinoise! Part I: The World's Columbian Exposition Part II: Carl Sandburg Visits Me In A Dream,Sufjan Stevens,https://open.spotify.com/track/3vbxQpZdIXJ3oALBd8OyQ6,3vbxQpZdIXJ3oALBd8OyQ6,Illinois,44.0,405626.0,3.0,https://i.scdn.co/image/ab67616d0000b273712c76b4152918fb8d37c53d,['Sufjan Stevens'],,2005-07-05,"['art pop', 'baroque pop', 'chamber pop', 'indie pop', 'indie rock', 'singer-songwriter']"
Mystery of Love (From the Original Motion Picture “Call Me by Your Name”),Sufjan Stevens,https://open.spotify.com/track/0oTtnnedK0C4unALxVTPhz,0oTtnnedK0C4unALxVTPhz,Mystery of Love (From the Original Motion Picture “Call Me by Your Name”),60.0,248964.0,1.0,https://i.scdn.co/image/ab67616d0000b27391a1c3c3d6fba1f63a010152,['Sufjan Stevens'],,2017-12-01,"['art pop', 'baroque pop', 'chamber pop', 'indie pop', 'indie rock', 'singer-songwriter']"
They Are Night Zombies!! They Are Neighbors!! They Have Come Back From the Dead!! Ahhhh!,Sufjan Stevens,https://open.spotify.com/track/6pvwYMVs13EJ8jj4LMX0aV,6pvwYMVs13EJ8jj4LMX0aV,Illinois,40.0,309786.0,16.0,https://i.scdn.co/image/ab67616d0000b273712c76b4152918fb8d37c53d,['Sufjan Stevens'],,2005-07-05,"['art pop', 'baroque pop', 'chamber pop', 'indie pop', 'indie rock', 'singer-songwriter']"
Fourth of July,Sufjan Stevens,https://open.spotify.com/track/5Qnrgqy1pAm9GyNQOgyVFz,5Qnrgqy1pAm9GyNQOgyVFz,Carrie & Lowell,77.0,279316.0,6.0,https://i.scdn.co/image/ab67616d0000b273820e2ac14772ae3162c6d479,['Sufjan Stevens'],,2015-03-31,"['art pop', 'baroque pop', 'chamber pop', 'indie pop', 'indie rock', 'singer-songwriter']"
The Predatory Wasp of the Palisades Is Out to Get Us!,Sufjan Stevens,https://open.spotify.com/track/4wFBbeR03fah9nwy0isyO8,4wFBbeR03fah9nwy0isyO8,Illinois,45.0,323013.0,15.0,https://i.scdn.co/image/ab67616d0000b273712c76b4152918fb8d37c53d,['Sufjan Stevens'],,2005-07-05,"['art pop', 'baroque pop', 'chamber pop', 'indie pop', 'indie rock', 'singer-songwriter']"
Casimir Pulaski Day,Sufjan Stevens,https://open.spotify.com/track/53TIOhzNpRpl8xKdscSQSv,53TIOhzNpRpl8xKdscSQSv,Illinois,53.0,353946.0,10.0,https://i.scdn.co/image/ab67616d0000b273712c76b4152918fb8d37c53d,['Sufjan Stevens'],,2005-07-05,"['art pop', 'baroque pop', 'chamber pop', 'indie pop', 'indie rock', 'singer-songwriter']"
Jacksonville,Sufjan Stevens,https://open.spotify.com/track/7iYaPj3pAQ3UJrSmYZChYY,7iYaPj3pAQ3UJrSmYZChYY,Illinois,41.0,324720.0,5.0,https://i.scdn.co/image/ab67616d0000b273712c76b4152918fb8d37c53d,['Sufjan Stevens'],,2005-07-05,"['art pop', 'baroque pop', 'chamber pop', 'indie pop', 'indie rock', 'singer-songwriter']"
Chicago - Demo,Sufjan Stevens,https://open.spotify.com/track/2eHvWrYaAQAOjbUhXUSOAy,2eHvWrYaAQAOjbUhXUSOAy,Chicago (Demo),42.0,248555.0,1.0,https://i.scdn.co/image/ab67616d0000b273367291b201b8a3f3c52c0932,['Sufjan Stevens'],,2016-02-26,"['art pop', 'baroque pop', 'chamber pop', 'indie pop', 'indie rock', 'singer-songwriter']"
A conjunction of drones simulating the way in which Sufjan Stevens has an existential crisis in the Great Godfrey Maze,Sufjan Stevens,https://open.spotify.com/track/4a82CKrAXdeHFJPTwEuEm8,4a82CKrAXdeHFJPTwEuEm8,Illinois,4.0,19653.0,14.0,https://i.scdn.co/image/ab67616d0000b273712c76b4152918fb8d37c53d,['Sufjan Stevens'],,2005-07-05,"['art pop', 'baroque pop', 'chamber pop', 'indie pop', 'indie rock', 'singer-songwriter']"
"One last ""Whoo-hoo!"" for the Pullman",Sufjan Stevens,https://open.spotify.com/track/5bve8lKmi1CafK0olcfU0l,5bve8lKmi1CafK0olcfU0l,Illinois,4.0,6466.0,8.0,https://i.scdn.co/image/ab67616d0000b273712c76b4152918fb8d37c53d,['Sufjan Stevens'],,2005-07-05,"['art pop', 'baroque pop', 'chamber pop', 'indie pop', 'indie rock', 'singer-songwriter']"
"A short reprise for Mary Todd, who went insane, but for very good reasons",Sufjan Stevens,https://open.spotify.com/track/6hfxGStZ4L3IBvRaCqmPQc,6hfxGStZ4L3IBvRaCqmPQc,Illinois,38.0,47640.0,6.0,https://i.scdn.co/image/ab67616d0000b273712c76b4152918fb8d37c53d,['Sufjan Stevens'],,2005-07-05,"['art pop', 'baroque pop', 'chamber pop', 'indie pop', 'indie rock', 'singer-songwriter']"
"Decatur, or, Round of Applause for Your Step-Mother!",Sufjan Stevens,https://open.spotify.com/track/5PrrtlnYNokmpECpZtQhVO,5PrrtlnYNokmpECpZtQhVO,Illinois,40.0,183906.0,7.0,https://i.scdn.co/image/ab67616d0000b273712c76b4152918fb8d37c53d,['Sufjan Stevens'],,2005-07-05,"['art pop', 'baroque pop', 'chamber pop', 'indie pop', 'indie rock', 'singer-songwriter']"
Chicago,Sufjan Stevens,https://open.spotify.com/track/1yupbrI7ROhigIHpQBevPh,1yupbrI7ROhigIHpQBevPh,Illinois,58.0,364613.0,9.0,https://i.scdn.co/image/ab67616d0000b273712c76b4152918fb8d37c53d,['Sufjan Stevens'],,2005-07-05,"['art pop', 'baroque pop', 'chamber pop', 'indie pop', 'indie rock', 'singer-songwriter']"
To Be Alone With You,Sufjan Stevens,https://open.spotify.com/track/12homE4JpBey5cckgoepR7,12homE4JpBey5cckgoepR7,Seven Swans,59.0,168040.0,4.0,https://i.scdn.co/image/ab67616d0000b2737f4e05714b5d4d43486f39a8,['Sufjan Stevens'],,2004-03-16,"['art pop', 'baroque pop', 'chamber pop', 'indie pop', 'indie rock', 'singer-songwriter']"
"Concerning the UFO sighting near Highland, Illinois",Sufjan Stevens,https://open.spotify.com/track/2BjRhZ2IJmsO1GRquNldsP,2BjRhZ2IJmsO1GRquNldsP,Illinois,49.0,128985.0,1.0,https://i.scdn.co/image/ab67616d0000b273712c76b4152918fb8d37c53d,['Sufjan Stevens'],,2005-07-05,"['art pop', 'baroque pop', 'chamber pop', 'indie pop', 'indie rock', 'singer-songwriter']"
Prairie Fire That Wanders About,Sufjan Stevens,https://open.spotify.com/track/6VwLJAvYv7oUVKMAvC46sH,6VwLJAvYv7oUVKMAvC46sH,Illinois,34.0,131373.0,13.0,https://i.scdn.co/image/ab67616d0000b273712c76b4152918fb8d37c53d,['Sufjan Stevens'],,2005-07-05,"['art pop', 'baroque pop', 'chamber pop', 'indie pop', 'indie rock', 'singer-songwriter']"
The Man of Metropolis Steals Our Hearts,Sufjan Stevens,https://open.spotify.com/track/0kyZp51e1snCfUtDJlXVhq,0kyZp51e1snCfUtDJlXVhq,Illinois,38.0,377013.0,12.0,https://i.scdn.co/image/ab67616d0000b273712c76b4152918fb8d37c53d,['Sufjan Stevens'],,2005-07-05,"['art pop', 'baroque pop', 'chamber pop', 'indie pop', 'indie rock', 'singer-songwriter']"
Moves,Suki Waterhouse,https://open.spotify.com/track/6TT7B4MigCJCc0tqKYEpZC,6TT7B4MigCJCc0tqKYEpZC,I Can't Let Go,69.0,193031.0,1.0,https://i.scdn.co/image/ab67616d0000b273499abd71f3d723ab3d3e0bfa,['Suki Waterhouse'],,2022-05-06,['indie pop']
Moss,Sumbuck,https://open.spotify.com/track/5FHqmS1Cw9AoPl797CXDRn,5FHqmS1Cw9AoPl797CXDRn,Lucky,54.0,157051.0,1.0,https://i.scdn.co/image/ab67616d0000b27328105443f07a3290e6b053f8,['Sumbuck'],,2023-09-06,['ohio indie']
"Slider (From ""Super Mario 64 GMB Cinematic Soundtrack"")",Super Mario 64,https://open.spotify.com/track/6MCU7EJ155Ukx2Q6gbScNN,6MCU7EJ155Ukx2Q6gbScNN,"Slider (From ""Super Mario 64 GMB Cinematic Soundtrack"")",38.0,173267.0,1.0,https://i.scdn.co/image/ab67616d0000b2734530419c522f9008615681f6,"['Super Mario 64', 'GMB Sound Team']",,2019-05-15,['video game music']
GUY.exe,Superfruit,https://open.spotify.com/track/3JTjLyrnevl9ASw3ayGO2P,3JTjLyrnevl9ASw3ayGO2P,Future Friends,64.0,222680.0,12.0,https://i.scdn.co/image/ab67616d0000b273828d9409ccacc85e5d0d7ba3,['Superfruit'],,2017-09-15,[]
Alright - 2015 Remaster,Supergrass,https://open.spotify.com/track/05ajrG3EAcIe3j7NuqRV9B,05ajrG3EAcIe3j7NuqRV9B,I Should Coco (20th Anniversary Collector's Edition),73.0,181266.0,4.0,https://i.scdn.co/image/ab67616d0000b273bd3a61b98a765e9b705110e6,['Supergrass'],,1995-05-15,"['alternative rock', 'britpop', 'oxford indie']"
I Won't Say (I'm In Love),Susan Egan,https://open.spotify.com/track/0PKmDncVOiNQLO6D1P6PXi,0PKmDncVOiNQLO6D1P6PXi,Hercules (Original Motion Picture Soundtrack),65.0,140226.0,10.0,https://i.scdn.co/image/ab67616d0000b273f6a713be4f418307ab7ffaf4,"['Susan Egan', 'Cheryl Freeman', 'LaChanze', 'Vaneese Thomas', 'Lillias White', 'Disney']",,1997-01-01,['movie tunes']
Tom's Diner,Suzanne Vega,https://open.spotify.com/track/7f9sC9fvtjYSZYOLSmKJlq,7f9sC9fvtjYSZYOLSmKJlq,Tom's Album,55.0,228306.0,13.0,https://i.scdn.co/image/ab67616d0000b273c6c07ece5975edc3ec7aeb9b,"['Suzanne Vega', 'DNA']",,1991-01-01,"['downtempo', 'lilith', 'new romantic', 'new wave pop', 'permanent wave', 'singer-songwriter']"
Passionate,Suzuki Masaki,https://open.spotify.com/track/05kvhpQw1sfMd4yzdKKu64,05kvhpQw1sfMd4yzdKKu64,MEGAMAN ZERO2 ORIGINAL SOUNDTRACK,9.0,144613.0,22.0,https://i.scdn.co/image/ab67616d0000b273f505fbd7e9d41e2667d8af52,['Suzuki Masaki'],,2020-03-25,[]
Green Grass Gradation,Suzuki Masaki,https://open.spotify.com/track/66vXn7GV4So0FwmmWsAU0e,66vXn7GV4So0FwmmWsAU0e,MEGAMAN ZERO/ZX SOUND BOX,21.0,131653.0,3.0,https://i.scdn.co/image/ab67616d0000b27358b1609044cb91c1e42726bf,['Suzuki Masaki'],,2020-03-25,[]
Volcano,Suzuki Masaki,https://open.spotify.com/track/1xuTpVx7lk1Aa283IQjrJE,1xuTpVx7lk1Aa283IQjrJE,MEGAMAN ZERO/ZX SOUND BOX,11.0,135466.0,11.0,https://i.scdn.co/image/ab67616d0000b27358b1609044cb91c1e42726bf,['Suzuki Masaki'],,2020-03-25,[]
絶望性：ヒーロー治療薬,Suzumu,https://open.spotify.com/track/3WDKFuUWLSyYZ8NHPxvXFo,3WDKFuUWLSyYZ8NHPxvXFo,絶望性:ヒーロー治療薬 (通常盤),38.0,204706.0,1.0,https://i.scdn.co/image/ab67616d0000b273cabecede52df0c05f066d324,"['Suzumu', 'そらる']",,2013-09-04,"['vocaloid', 'vocaloid metal']"
Brown Noise for a Focused Mind,Sweet Sol,https://open.spotify.com/track/13gIXjOdxY7T2zr8LB4tTy,13gIXjOdxY7T2zr8LB4tTy,Brown Noise Focus,47.0,222000.0,2.0,https://i.scdn.co/image/ab67616d0000b27346af7ffcc015771329fd8054,['Sweet Sol'],,2022-05-15,"['color noise', 'white noise']"
Briston,Sydney Rose,https://open.spotify.com/track/65VpwcmfM8WMvEPrI0cCtF,65VpwcmfM8WMvEPrI0cCtF,Briston,30.0,167642.0,1.0,https://i.scdn.co/image/ab67616d0000b27358f14f0166567187642b3359,['Sydney Rose'],,2024-06-07,['gen z singer-songwriter']
Sugar,System Of A Down,https://open.spotify.com/track/31RTFPrB7wmYBhlkM2ILXG,31RTFPrB7wmYBhlkM2ILXG,System Of A Down,72.0,153800.0,3.0,https://i.scdn.co/image/ab67616d0000b2732dc63e977bd5101072adcef6,['System Of A Down'],,1998,"['alternative metal', 'nu metal', 'rap metal', 'rock']"
Buy U a Drank (Shawty Snappin') (feat. Yung Joc),T-Pain,https://open.spotify.com/track/1tkMs9wDPknQ3ZHcKDw1ES,1tkMs9wDPknQ3ZHcKDw1ES,Epiphany (Expanded Edition),76.0,227960.0,12.0,https://i.scdn.co/image/ab67616d0000b273baf2f329d4feeb19761eddf4,"['T-Pain', 'Yung Joc']",,2007-06-05,"['atl hip hop', 'crunk', 'dance pop', 'dirty south rap', 'gangster rap', 'hip hop', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'trap', 'urban contemporary']"
resonance,T.M.Revolution,https://open.spotify.com/track/1CruCvvFpvyiefcWYf0lEj,1CruCvvFpvyiefcWYf0lEj,CLOUD NINE,48.0,224760.0,4.0,https://i.scdn.co/image/ab67616d0000b2734f892a8f289fe23a709565f2,['T.M.Revolution'],,2011,"['anime', 'classic j-pop', 'j-pop']"
HEART OF SWORD 〜夜明け前〜,T.M.Revolution,https://open.spotify.com/track/38oNk8uG9dSyPcbuvUyh0Z,38oNk8uG9dSyPcbuvUyh0Z,B☆E☆S☆T,46.0,244333.0,3.0,https://i.scdn.co/image/ab67616d0000b273de9d193c6087fdcdf6b2f98a,['T.M.Revolution'],,1996,"['anime', 'classic j-pop', 'j-pop']"
INVOKE -インヴォーク-,T.M.Revolution,https://open.spotify.com/track/6mwBMPGpO0gtvR8QKxVCyo,6mwBMPGpO0gtvR8QKxVCyo,coordinate,37.0,259160.0,3.0,https://i.scdn.co/image/ab67616d0000b273f9ccda042e1379b6bb055e8c,['T.M.Revolution'],,2004-08-12,"['anime', 'classic j-pop', 'j-pop']"
Meet Me At Our Spot,THE ANXIETY,https://open.spotify.com/track/07MDkzWARZaLEdKxo6yArG,07MDkzWARZaLEdKxo6yArG,THE ANXIETY,71.0,162680.0,8.0,https://i.scdn.co/image/ab67616d0000b273024ea7e883a713a3ad552a71,"['THE ANXIETY', 'WILLOW', 'Tyler Cole']",,2020-03-13,"['afrofuturism', 'bedroom soul', 'modern alternative pop', 'pop', 'post-teen pop', 'pov: indie']"
Kyouran Hey Kids!!,THE ORAL CIGARETTES,https://open.spotify.com/track/38kcwx5znepLWCIBID0Bwm,38kcwx5znepLWCIBID0Bwm,FIXION,66.0,250973.0,2.0,https://i.scdn.co/image/ab67616d0000b273580e8939a6ac9f4ff00a99a8,['THE ORAL CIGARETTES'],,2016-01-05,"['anime', 'j-poprock', 'j-rock', 'japanese indie rock']"
