endTime,artistName,trackName,msPlayed,user_id,external_urls,spotify_id,album,popularity,duration_ms,track_number,album_artwork,artists_involved,release_date,genres,percentage_listened
2023-12-14 15:42:00,Noah Kahan,Growing Sideways,255143,annie,https://open.spotify.com/track/1JcIXOir94YUYBt2cXTzn2,1JcIXOir94YUYBt2cXTzn2,Stick Season,65.0,255143.0,10.0,https://i.scdn.co/image/ab67616d0000b2736ee35072df1af802cca09918,['Noah Kahan'],2022-10-14,"['pov: indie', 'singer-songwriter pop']",100.0
2023-12-14 15:43:00,Noah Kahan,Halloween,50906,annie,https://open.spotify.com/track/5aeQMQDWe64gVnVYSOqW6A,5aeQMQDWe64gVnVYSOqW6A,Stick Season,56.0,235690.0,11.0,https://i.scdn.co/image/ab67616d0000b2736ee35072df1af802cca09918,['Noah Kahan'],2022-10-14,"['pov: indie', 'singer-songwriter pop']",21.59871017013874
2023-12-14 21:54:00,Noah Kahan,Homesick,194416,annie,https://open.spotify.com/track/0jkzxxDG8z3Y5OmfNl1VM0,0jkzxxDG8z3Y5OmfNl1VM0,Stick Season,70.0,194416.0,12.0,https://i.scdn.co/image/ab67616d0000b2736ee35072df1af802cca09918,['Noah Kahan'],2022-10-14,"['pov: indie', 'singer-songwriter pop']",100.0
2023-12-14 21:58:00,Noah Kahan,Still,187172,annie,https://open.spotify.com/track/10r6fXqVFUfARiEswa4wqV,10r6fXqVFUfARiEswa4wqV,Stick Season,55.0,187172.0,13.0,https://i.scdn.co/image/ab67616d0000b2736ee35072df1af802cca09918,['Noah Kahan'],2022-10-14,"['pov: indie', 'singer-songwriter pop']",100.0
2023-12-14 22:01:00,Noah Kahan,The View Between Villages,179850,annie,https://open.spotify.com/track/6PdWPdgPoVCT9WLFMVnhxx,6PdWPdgPoVCT9WLFMVnhxx,Stick Season,67.0,215341.0,14.0,https://i.scdn.co/image/ab67616d0000b2736ee35072df1af802cca09918,['Noah Kahan'],2022-10-14,"['pov: indie', 'singer-songwriter pop']",83.51869825068148
2023-12-14 22:04:00,Noah Kahan,"Your Needs, My Needs",207880,annie,https://open.spotify.com/track/5S9hlmzNQwZuhynLfxZ8Lg,5S9hlmzNQwZuhynLfxZ8Lg,Stick Season (We'll All Be Here Forever),64.0,207880.0,15.0,https://i.scdn.co/image/ab67616d0000b27365a472d8326d4571bf725422,['Noah Kahan'],2023-06-09,"['pov: indie', 'singer-songwriter pop']",100.0
2023-12-14 22:08:00,Noah Kahan,Paul Revere,5310,annie,https://open.spotify.com/track/1dHtMSJ1Ozg2Ja6GX4McAO,1dHtMSJ1Ozg2Ja6GX4McAO,Stick Season (We'll All Be Here Forever),67.0,213313.0,17.0,https://i.scdn.co/image/ab67616d0000b27365a472d8326d4571bf725422,['Noah Kahan'],2023-06-09,"['pov: indie', 'singer-songwriter pop']",2.489299761383507
2023-12-14 22:08:00,Noah Kahan,Dial Drunk,213817,annie,https://open.spotify.com/track/22VHOlVYBqytsrAqV8yXBK,22VHOlVYBqytsrAqV8yXBK,Dial Drunk (with Post Malone),79.0,213817.0,1.0,https://i.scdn.co/image/ab67616d0000b273f519f148d88bf65074b4a3a9,"['Noah Kahan', 'Post Malone']",2023-07-18,"['dfw rap', 'melodic rap', 'pop', 'pov: indie', 'rap', 'singer-songwriter pop']",100.0
2023-12-14 22:11:00,Noah Kahan,No Complaints,205432,annie,https://open.spotify.com/track/52DudaVZObvmBgEX6IObHX,52DudaVZObvmBgEX6IObHX,Stick Season (We'll All Be Here Forever),65.0,205432.0,18.0,https://i.scdn.co/image/ab67616d0000b27365a472d8326d4571bf725422,['Noah Kahan'],2023-06-09,"['pov: indie', 'singer-songwriter pop']",100.0
2023-12-14 22:16:00,Noah Kahan,Call Your Mom,278670,annie,https://open.spotify.com/track/3yn01PcU95PTbiZ3xvop2j,3yn01PcU95PTbiZ3xvop2j,Stick Season (We'll All Be Here Forever),75.0,278670.0,19.0,https://i.scdn.co/image/ab67616d0000b27365a472d8326d4571bf725422,['Noah Kahan'],2023-06-09,"['pov: indie', 'singer-songwriter pop']",100.0
2023-12-14 22:21:00,Noah Kahan,You’re Gonna Go Far,286369,annie,https://open.spotify.com/track/4nHJcUtNSUVjXRnjdP29Bk,4nHJcUtNSUVjXRnjdP29Bk,Stick Season (We'll All Be Here Forever),80.0,286369.0,20.0,https://i.scdn.co/image/ab67616d0000b27365a472d8326d4571bf725422,['Noah Kahan'],2023-06-09,"['pov: indie', 'singer-songwriter pop']",100.0
