Artist,Percentage_Listened
The Pretty Reckless,0.012514324475286127
The Prince of Egypt Original Cast Ensemble,0.0039665144748526095
The Pussycat Dolls,0.060737770961958516
The Rare Occasions,0.002581952889175054
The Rio Singers,0.01942345256886607
The Rolling Stones,4.3242189689167555e-05
The Runaways,0.0016261034146785756
The Score,8.654234478006321e-05
The Script,0.06827078067433809
The Simpsons,0.42983837893665383
The Sockapellas,0.0011009368750219295
The Sons of Pitches,0.002415070497599835
The Sound of Music Ensemble (1998),0.00011622063046485381
The Stardust Sisters,0.016409019817397612
The Supremes,0.0003404887697508984
The Tone-Gens,0.012984249987095887
The Treblemakers,0.05837886893863322
The Turtles,0.003751173007432693
The Wanted,0.05442168689345884
The Weather Girls,0.02860465051398261
The Weeknd,0.0603211156543369
The White Stripes,3.831513054227849e-05
The Wicked Orchestra,0.0009767170191185969
The Zame,0.00237542216281781
They Might Be Giants,5.379189280368297e-05
Thomas Doherty,0.011055161417584497
Thomas Newman,0.0005232536813996186
Tiffany Mann,0.01245699669297703
Tik Tok Trends,0.0016200170474971244
Tim Dacey,0.04432475153184167
Tim Lowe,0.00021771804889076851
Tim Rauhoff,9.767170191185968e-05
Timbaland,0.021359960709798658
Tinashe,0.04539566232876844
Tiësto,0.0003746303913687532
Toa,0.02974523572378656
Toad,0.0007246254870030612
Tobias Trost,0.0016163652271882537
Toby Fox,0.17023824054286602
Todrick Hall,0.00021128388929894868
Tokio Hotel,0.0002930730711373072
Tokyo Anniversary,0.00010497534252960111
Tokyo Elvis,0.00012514730233098223
Tokyo Philharmonic Orchestra,0.12485133098975852
Tom Aldredge,0.01838865421721591
Tom Jones,6.45734575251108e-05
Tom Kenny,0.030416301179592854
Tom Nethersole,0.03831843457017699
Tom Polce,0.010279120619248606
Tom Scharpling,0.021746705870128582
Tom Tom Club,0.00011169932913006149
Tom Wopat,0.0026766683555987806
Tommy Richman,0.0009030429935221733
Tommy Tutone,0.011956001725841003
Tommy february6,0.00017308468956012642
Tommy heavenly6,0.017944001620559605
Tomohisa Sako,0.001170263495488745
Tone Stith,2.5156984349998282e-05
Tonight We Fight,0.00041051097503845124
Tony Brattoli,0.0067684460635858285
Tony Harnell,0.002388000654992809
Tony Roberts,0.026712080147559925
Topher Ngo,0.0026909858098256223
Toraboruta,0.016606565906487
Toshiko Ezaki,0.00010138148762245852
Tovah Feldshuh,0.04616845706460756
Tove Lo,0.00038894784559559555
Toy-Box,0.00013476955901784793
Tracie Thoms,0.010592945304204576
Tracy Nicole Chapman,0.011987245077372453
Train,0.216614677468874
Travie McCoy,0.003082484133097255
Travis Scott,0.014767439640457633
Trey Parker,0.0003131291001352321
Trey Songz,0.040706029467357706
Trinity the Tuck,0.0001224229284497612
Trixie Mattel,0.11656001789197189
Troy,0.05264348226464571
Troye Sivan,0.2738490195503858
Tsubasa Mori,0.00023615104664030645
Tsukasa Hiiragi (CV: Kaori Fukuhara),0.024161950263933602
Tudd,0.00013592886705241007
Tufts University Sq!,0.00026953911803569586
Twenty One Pilots,0.020258734007768085
Twilight Sparkle,0.004396385894068248
TxFx Astaror,0.00032379473405320366
Ty Dolla $ign,0.08662001841837888
Tyga,0.00016566511813892877
Tyla,0.032361446165382925
"Tyler, The Creator",0.003834411324314254
Typhillosion,4.573470196347614e-05
TЯicKY,0.0020107618205462913
U2 Akiyama,0.03364659708709678
ULXI,0.012636457576727246
UMETORA,0.0006531541466723057
UNDER GRAPH,9.274464276497062e-05
UNISON SQUARE GARDEN,0.0002942903445735974
UPSAHL,0.00013053808469169615
USHER,0.16116543789898102
UVERworld,0.00014960870186024323
Ultra-Noob,0.00010358417288812656
Ulver,0.00046615776069743357
Uma German,0.0008569025337466004
Umegaki Runa,0.033915556551115195
Uncle Sabu & Co.,0.015604460041411493
Unknown Number!!!,0.00023684663146104375
UtataP,0.00033138820167958564
Utsu-P,0.0007108876867934998
Uzo Aduba,0.013257440925440452
VASSY,0.012967613916799922
VAX,0.0003338807139538942
VGR,8.746979120771291e-05
VIZE,0.0002930730711373072
VKrow,7.663026108455699e-05
Vacations,0.009837308327276978
Valeria,0.0016829674737738481
Vampire Weekend,0.011768483651250577
Van McCoy,0.017228534667029585
Vance Joy,0.028456432981763837
Vaneese Thomas,0.04081720710787221
Vanessa,0.03494577563602883
Vanessa Carlton,0.013255064343969603
Vanessa Hudgens,0.04547837895703445
Vanessa Morgan,0.0003127813077248634
Vantage,0.000305477667107122
Varian,0.014355595461179434
Various Artists,0.000506037957086371
Ve'ondre,7.796346532430343e-05
Veeze,0.008187555028693335
Vella Lovell,0.1676228995822956
Vetrom,0.02218191010630321
Vicky Vox,0.044649589643125986
Victoria Clark,0.007171015778587528
Victoria Justice,0.14112158163541905
Victoria Shell,0.0
Victorious Cast,0.17125570723939948
Video Game Players,0.007854543795765362
Video Games Live,0.01264799269167114
Village People,0.035561194306176144
Villagers of Motunui,0.0010473768438251589
Vincent Rodriguez III,0.2684098940446306
ViralityX,0.0007805620996706841
Vivid BAD SQUAD,0.00013650852106969114
Vjuan Allure,0.03363656907259782
Vladimir Ruso,0.00015581099984515064
VoicePlay,0.0016754899369509225
Vundabar,0.00039845417147900506
Värttinä,0.029538994824437958
WADATAKEAKI KurageP,0.0004154380341853403
WALK THE MOON,0.011699910581006228
WEISS,5.784947092465043e-05
WNX,0.009399495648024588
WagakkiBand,9.888897534814992e-05
Waitress Original Broadway Cast Ensemble,0.05608123634493453
Waka Flocka Flame,0.00016566511813892877
Walk off the Earth,5.686405909527262e-05
Walter,0.06750534754451844
Wanz,0.03990923705520315
Waterbury Mesivta,0.00038628143711610263
Watsky,0.02129927093418933
Wayne Kirkpatrick,0.002625890663684959
We The Kings,0.02552170265767153
Ween,7.912277335886557e-05
Weezer,0.011023048585027128
Wendy Molyneux,0.0034139882655802966
West Side Story Ensemble (Original Motion Picture Soundtrack),0.003153317854009001
West Side Story Orchestra,0.02093982747807334
Wham!,0.003017910675572144
When Thieves Run,0.00039445455875976564
White Gold,0.032947012653640265
White Lie,0.008237984928196787
Whiteberry,0.00011372811819054523
Whitney Houston,0.12790262973672606
Whoopi Goldberg,0.012764735010751548
Wicked Movie Cast,0.01544406977482982
Wiener Philharmoniker,0.00015331848757084204
Wild Cherry,0.00014711618958593463
Wild Rice,0.00036228376080066647
Will Bell,0.08524762956706422
Will Burton,0.0002713940108909953
Will Forte,0.0004893439213886762
Will Roland,0.025847931938597312
Will Smith,0.01179016271149689
Will Stetson,0.009148621389345343
Willam,0.044649589643125986
Wilson Jermaine Heredia,0.010592945304204576
Wilson Phillips,0.011725763150176963
Wish - Cast,0.0
Within Temptation,0.0038954488923339504
Wiz Khalifa,0.05328562298498968
Wolfgang Amadeus Mozart,0.007845559158497505
Wonderful★opportunity!,0.024222582074141203
Wuki,0.008912180515696396
Wyclef Jean,0.017180655245202167
Wynton Marsalis,0.0055973130870711615
Wynton Marsalis Septet,0.0055973130870711615
XKYLAR,0.006524121895301858
Y2K,0.002410143438452946
YAKUSHIMARU Etsuko,0.00015082597529653347
YM,0.013934071059812644
YOASOBI,0.10122973420073433
YUI,0.04196005296834356
Yael Naim,0.0009694713439025836
Yaelokre,0.0004656940374836087
Yama,0.012169430335003893
Yassmin Alers,0.010334071820086851
YeLLOW Generation,9.146940392695228e-05
Yellowcard,0.0008075160114742536
Yendorami,0.007868803284590477
Ygal Amar,0.003222586509074089
Ylvis,0.012450736429590393
Yoko Shimomura,0.04243444181608638
Yoko Takahashi,0.0005248767126480056
Yoshiki,6.10375680196963e-05
Young Thug,0.03467548296777068
Young the Giant,0.015580172538087413
Yousei Teikoku,0.0016339867093135981
Yu-Gi-Oh!,0.000499545832092823
Yugo Kanno,0.008712953429956894
Yui Makino,0.0002794512017312021
Yukari Hashimoto,0.00022009463036162092
Yuko Koura,0.0015716739024558835
Yumeoto,0.00014468164271335418
Yumiko,0.02830549107566385
Yung Gravy,0.0019543035192631153
Yung Hood,0.014262387095200637
Yung Lean,0.0025769678646264367
Yunosuke,0.013431626957633416
Yusuke,0.06638244178224155
Yuu Hokazono,7.402181800679217e-05
Yuuto,0.0014042698222651113
Yuuyu,0.027707462026034975
Yuzo Koshiro,0.0
Yuzuki,0.06041977276807813
ZAYN,0.0016368849794000033
ZEE MACHINE,0.010265208922833861
ZEROBASEONE,0.009117783795625991
Zac Efron,0.06541627446623746
Zach Bryan,0.013983805374495357
Zach Callison,0.05912656465552408
Zach Galifianakis,0.0356075086621569
Zach Sherwin,0.010034970347169821
Zachary Levi,0.03674554339428482
Zack Galifianakis,0.007589583944466187
Zak Abel,4.9270591468890644e-05
Zakkuro Motoki,7.402181800679217e-05
Zakuro Motoki,0.14404970390371435
Zara Larsson,0.054875092265776096
Zdeněk Košler,0.00015581099984515064
Zedd,0.033461687455584116
Zendaya,0.07648633299206609
Zina,0.0005638874280110214
Zolita,0.0016550281501409008
Zooey Deschanel,0.0007543037726878516
Zuzu,0.011244128627218125
Zwei,0.0415474552388429
^QueenRahana^,0.00016554918733547257
a-ha,0.0026120369326719417
aki <3,0.02499937642269956
alt-J,0.00011993041617545265
amazarashi,0.0002486136080118494
asmi,0.05136986645787575
asteria,0.0002425852062321263
benny blanco,0.008791786376307118
blackbear,0.020433209866969688
blink-182,0.033875154666110706
boggio,0.006627532171984802
boygenius,6.19070490456179e-05
bôa,2.5968499974191774e-05
chotokkyu,0.00013587090165068197
cinema staff,0.00015071004449307727
cosMo@Bousou-P,0.00907245485147461
cupcakKe,0.03362230958377271
dai,0.14320601748156178
daniwellP,0.0015004923891337686
dazy,0.00982681658956419
dazy3,0.01647150652046051
dj-Jo,0.008843955237862414
doriko,0.0019525065918095442
ellis,0.000901825720085883
emon(Tes.),0.0009159113127058129
everset,0.0003746883567704813
femme fatale,0.0006640516421971897
flower,0.011768889409062674
flowerovlove,0.0003560814628157591
fun.,0.09819483966245586
gigaP,0.0012651528581176556
hachi,0.008894790895177963
hitomi,0.0008890733317056997
inabakumori,8.207900884699899e-05
insaneintherainmusic,0.0954926665300967
iroha(sasaki),0.0007233502481650428
i☆Ris,0.00020658869175897208
jimmythumbP,0.0001143657376095544
justine sainte,0.003222586509074089
kai,0.013522516707543085
kemu,0.0008221812581114646
kinoshita,0.0007752872481134263
knotlamp,0.0321295845584705
kobasolo,0.001903120069537197
kobzx2z,0.023625770297948618
kosame,0.0020236301397299305
lil aaron,0.00315824491315589
livetune,0.051490492458871946
luz,0.0014042698222651113
mahoushoujo,0.02499937642269956
mao(bass),0.0014042698222651113
me7k,0.0011009368750219295
melody :3,0.02499937642269956
mgk,0.017812362193235072
mothy,0.06585408714548986
mousike,0.11779734735726004
mulmeyun,0.01751888336428567
n.k,0.00015082597529653347
nano haduki,0.043659482616208195
nano.RIPE,0.001188812424041739
natori,0.00012781371081047513
nayuta,0.024696970921884026
neodoesmoosic,0.007837849760067668
nightcore sped up,0.00011569894184930086
nomico,0.042873181941766425
noripy,0.0156405724866881
nyanyannya,9.767170191185968e-05
okameP,0.00021261709353869514
onewP,0.00026953911803569586
otetsu,0.0002086174808194558
pine,0.028844337450128328
pre-holder,0.17164998790195404
project G.E. サウンドチーム,0.00012984249987095888
rerulili,0.0004451163198701309
robbietheused,0.035084139049953826
ryo (supercell),0.000625620580851455
salem ilese,0.00857586525486992
sasakure.UK,0.0004534633377189782
shitoo,5.808133253156285e-05
skaiwater,0.0011251664129442779
skyemane,0.005303428500309661
sora yuiduki,0.0012805716549773318
sped up + slowed,0.0016200170474971244
supercell,0.0005248767126480056
syudou,0.012380714224302841
t.A.T.u.,0.0016795475150718899
the Cast of RuPaul's Drag Race season 6,0.020192305657387676
tokuP,0.00036599354651126534
uchuu;,0.000296782856847906
ur pretty,0.031145100175520336
vistlip,0.00113061516070672
vunes,0.013330129539207501
will.i.am,0.21658372394435121
wowaka,0.0008779439745739031
xaki,0.22648334507848591
yama,0.011836013344263823
yell0,0.017768598314930353
yudai,0.0061267111010539594
yuduki,0.017533142853110785
z'5,0.00011622063046485381
zts,0.3866212882664345
zyesisama sinneitai no minasama,0.0025365659796219467
μ's,0.00887566231260769
ЯeaL,0.0022794894229577938
יהודה מור,0.0024408071359671144
שמואל,0.00028936328542670837
‘Into The Woods’ 2022 Broadway Cast,0.011725241461561411
いとうかなこ,0.034160924096630275
からあげ姉妹,0.03532811542582742
きんか うぃず あ よーん,0.0023486421472194248
ぐちり,0.00022502168950850997
ぐるみん(CV:青山吉能),0.06075817478336682
じゅり,0.0009100568071312742
じん,9.025213049066203e-05
そらる,0.012532351715223568
ぼっちぼろまる,0.011703852228323739
まりも,0.009055297092563091
みょみょ,0.012692568085600054
めろくる,8.613658696796646e-05
わかばやし,0.012692568085600054
アトラスサウンドチーム,0.6934365070184326
オリオ(CV:佐倉綾音),0.07631823332705458
ガルナ(オワタP),0.000211457785504133
キャロル&チューズデイ(Vo.Nai Br.XX&Celeina Ann),1.4781177440667192e-05
キョンの妹 (CV.あおきさやか),0.014683679634960516
ギザみみピチュー,0.001108298481041399
サイキックラバー,0.015399842173311275
サウンドワークス,0.0006059703096656269
サトシ(CV:松本梨香),0.032704369482006404
シロクマ消しゴム,0.00025974296514364587
タカヨシ ユウコ,0.0007954592079148074
ドット(CV:青山吉能),0.010587554521843862
ドナ・バーク,0.00012984249987095888
ナノウ,0.04203894388009552
ニト。,8.526710594204487e-05
ヒプノシスマイク -D.R.B- Rhyme Anima (Division All Stars),0.0001683894920201498
ピンキッツ,0.0009818179744706702
フォーエイト48,0.019244513373731405
フリード(CV:八代拓),0.07269110627932003
ブレンド・A,0.00024090420958201118
ベットに根っこ生えてる系,0.00023122398749341738
ポケモン音楽クラブ,0.0013391167107227196
マードック(CV:三宅健太),0.07106824892713823
メロエッタ(CV:中島愛),0.0009187516173904902
モリー(CV:真堂圭),0.07182434962727965
ヤスオ,0.000756680354158704
ユミコ & 高良祐子,0.0007954592079148074
ヨルシカ,0.027626078602008716
ラプラス・ダークネス,0.0030377928083648847
ランドウ(CV:塾一久),0.06770237194499226
リコ(CV:鈴木みのり),0.12884074179829375
ロイ(CV:寺崎裕香),0.12884074179829375
ワンダーランズ×ショウタイム,0.0032016609990502417
三原JAPAN,0.0013565063312411516
亜咲花,0.04373275088399252
光宗信吉,0.006304433022752335
初星学園,0.0004216403321702477
千葉雄喜,0.03427662303847957
博衣こより,0.0030377928083648847
古泉一樹 (CV.小野大輔),0.020031973356207735
和田たけあき,8.207900884699899e-05
唐伯虎Annie,0.00014085592619929915
喜緑江美里 (CV.白鳥由里),0.03137516485497919
天馬司,0.002679856452693826
安城鳴子（CV.戸松 遥）,0.00012984249987095888
宝鐘マリン,0.012022777868631781
実谷なな,0.015676684931964713
寺島拓篤,0.013873960938220596
小宮知子,0.06355912096027067
小松未歩,0.007937434320236554
岡部啓一,0.006489458585068451
川村ゆみ,0.038709005447020974
工藤尚規,0.09517768253710618
平田志穂子,0.1903462065407393
彩音,0.15764322822837437
後藤邑子,0.17894423812461555
斉条史朗,0.014918845269771447
朝比奈みくる (CV.後藤邑子),0.02857966742583779
未来,0.001903120069537197
本間芽衣子（CV.茅野愛衣）,0.00012984249987095888
朱里エイコ,0.009827164381974559
来兎,0.00043636354420918677
東京都日野市立七生緑小学校合唱団,0.00018786586700079362
松澤由美,0.02394979689360873
松田里奈,0.0031967919053050814
柴田徹也,0.018730997879822107
栗原正和,0.16542166345167073
梁 邦彦,0.0008385275013987906
梶浦 由記,0.0009519657925806954
森田ひかる,0.0031967919053050814
植松 伸夫,6.590666176485724e-05
櫻坂46,0.0031967919053050814
沙花叉クロヱ,0.0030377928083648847
浅野孝已,9.639646307384135e-05
涼宮ハルヒ (CV.平野 綾),0.06399583229689021
無力P,7.129744412557116e-05
片霧烈火,0.02229088506155205
物語シリーズ,0.015493688158709079
真下かなみ(CV:寿美菜子),0.0001519852833310956
神代類,0.002679856452693826
神前 暁,0.4092373012662795
秘密結社holoX,0.0030377928083648847
稲葉曇,0.005029194184733988
竹中大地,0.0049764456691614115
紗倉ひびき(CV:ファイルーズあい),0.0002086174808194558
花海咲季,0.0004216403321702477
茅原実里,0.14203685532870586
草薙寧々,0.002679856452693826
街雄鳴造(CV:石川界人),0.0002086174808194558
西川くんとキリショー,0.002708027637933686
西郷憲一郎,0.00030953524522808946
遠藤正明,0.1378272919244073
重音テト,0.03569689131162164
鏡音リン・レン,0.014772076872595881
鐘 嵐珠 (CV.法元明菜),0.0
長門有希 (CV.茅原実里),0.01878299284517222
鞠紅川,0.00014085592619929915
音街ウナ,0.00020525548751922562
風真いろは,0.0030377928083648847
高橋あず美,0.11348750380797185
高田龍一,0.0071820292049158685
鳳えむ,0.002679856452693826
鶴三,0.00048099690353982887
鶴見知利子（CV.早見沙織）,0.00012984249987095888
鷹嶺ルイ,0.0030377928083648847
黒崎真音,0.16174190381916706
ꉈꀧ꒒꒒ꁄꍈꍈꀧ꒦ꉈ ꉣꅔꎡꅔꁕꁄ,0.0001187131427391624
이정현,0.04710332306367846
﨑元 仁,0.0012452707253249149
